t x y v psi a beta j tsolve niter
0.0 0 0 10 0 0.9999999999999957 3.805367971969863e-05 288.92750040351274 0.421875 10.0
0.1 0.9999999992759587 3.8053679710514486e-05 10.1 0.0 1.0 -0.00010511412980958757 283.82750036065 0.453125 9.0
0.2 2.0099999936962236 -6.811159120166596e-05 10.2 0.0 1.0 -6.296487941134145e-05 278.67750053344537 0.546875 12.0
0.30000000000000004 3.02999999167429 -0.0001323357681587973 10.299999999999999 0.0 1.0 -8.326900893676747e-05 273.47750087392194 0.40625 10.0
0.4 4.05999998810342 -0.00021810284726455354 10.399999999999999 0.0 0.9999999999999997 0.045216381460142785 268.29665885961015 0.6875 17.0
0.5 5.09893701822808 0.046790911562225625 10.499999999999998 0.0 0.9999999999999997 0.1146757607524912 263.1457864691629 0.484375 12.0
0.6000000000000001 6.142040552576962 0.16693672559197784 10.599999999999998 0.0 0.9999999999999998 0.2019571379431818 257.9393621361489 0.859375 21.0
0.7000000000000001 7.180496983030689 0.3795590246325632 10.699999999999998 0.0 1.0 0.28758891218685395 252.66187486191245 0.6875 16.0
0.8 8.206552666683885 0.6830548796997638 10.799999999999997 0.0 0.9999999999999993 0.29785225133834137 247.310823518264 0.5 12.0
0.9 9.238999174120405 1.0000000000000002 10.899999999999997 0.0 0.9999999999999997 0.12331932613890854 241.8657673037843 0.5625 13.0
1.0 10.320721499808666 1.1340776271701596 10.999999999999996 0.0 1.0 -8.547183249744227e-06 236.32389288126546 0.609375 14.0
1.1 11.420721499768486 1.134068225268585 11.099999999999996 0.0 0.9999999999999988 -2.876429318449312e-06 230.72389269105582 0.5625 13.0
1.2000000000000002 12.530721499763894 1.1340650324320416 11.199999999999996 0.0 1.0 -4.228612469426711e-06 225.0738928399882 0.578125 13.0
1.3 13.65072149975388 1.1340602963860758 11.299999999999995 0.0 0.9999999999999987 7.023476211637212e-06 219.58349995986953 0.828125 20.0
1.4000000000000001 14.780721499726008 1.134068232914195 11.399999999999995 0.0 0.9999999999999969 0.0888651141390626 214.23253004509053 0.296875 6.0
1.5 15.91622316632543 1.2352411796437055 11.499999999999995 0.0 -0.04774729471216662 0.2633980393384879 210.0223197898525 0.5 11.0
1.6 17.02656062162904 1.5346585060459996 11.495225270528778 0.0 -0.9999999998602517 0.43793096447645397 205.75014092006347 0.09375 1.0
1.7000000000000002 18.067603868702896 2.0221326057928026 11.395225270542753 0.0 0.4529278766955771 0.6124638895971735 199.06739951649317 0.078125 1.0
1.8 19.000000000122938 2.677227288855563 11.44051805821231 0.0 0.9999999999999957 0.4379309643977416 193.05011796457566 0.90625 22.0
1.9000000000000001 20.036088792441102 3.16238143841579 11.54051805821231 0.0 1.0 0.2633980391983087 187.38030014349084 0.453125 10.0
2.0 21.15033831019112 3.4628537045454495 11.64051805821231 0.0 1.0 0.08886511399887555 181.5537431185902 0.453125 8.0
2.1 22.30979687644953 3.566161205558998 11.74051805821231 0.0 0.9999999999999996 2.5680983657217523e-05 175.6379979990569 0.765625 12.0
2.2 23.483848681883607 3.5661913563642327 11.840518058212309 0.0 0.9999999999999999 4.2020246643127445e-05 169.6677392011278 0.578125 9.0
2.3000000000000003 24.667900486659498 3.566241110513137 11.940518058212309 0.0 0.9999999999999998 0.00021566053709420625 163.64748028756006 0.546875 10.0
2.4000000000000004 25.861952264713373 3.5664986203649027 12.040518058212308 0.0 1.0 -2.6830214448290017e-05 157.5772210149696 0.46875 12.0
2.5 27.06600407010123 3.5664663153967497 12.140518058212308 0.0 0.9999999999999996 -7.928098882804565e-05 151.45696232779974 0.328125 12.0
2.6 28.280055872107013 3.5663700641691967 12.240518058212308 0.0 1.0 6.711869137380409e-05 145.28670285545263 0.515625 12.0
2.7 29.504107675171117 3.5664522209245155 12.340518058212307 0.0 1.0 -0.00017457074870507757 139.06644442565562 0.484375 11.0
2.8000000000000003 30.738159462188516 3.5662367915779267 12.440518058212307 0.0 0.9999999999999999 9.87789204553244e-06 132.79618495790763 0.515625 12.0
2.9000000000000004 31.982211267949054 3.5662490801873634 12.540518058212307 0.0 1.0 0.00012942020216922447 126.47592628486034 0.484375 11.0
3.0 33.236263063267856 3.5664113798251504 12.640518058212306 0.0 0.9999999999999996 -0.01401208662848543 120.11573778835555 0.703125 17.0
