t x y v psi a beta j tsolve niter
0.0 0 0 10 0 1.0 0.051290590224136505 542.6883775057905 6.109375 36.0
0.1 0.9986849260149511 0.051268104612048504 10.1 0.0 1.0 0.06468524621847695 531.2043618988237 4.65625 27.0
0.2 2.0065726512361772 0.11655465260152024 10.2 0.0 0.9999999999999966 0.07767867997834153 519.6054467643304 4.75 28.0
0.30000000000000004 3.023496869867661 0.1957072492787313 10.299999999999999 0.0 1.0 0.09078957740747313 507.89299747079116 4.875 29.0
0.4 4.049254770055326 0.28909209924162627 10.399999999999999 0.0 1.0 0.10434892299509237 496.0668208082854 4.921875 29.0
0.5 5.083597783133172 0.3974181408800129 10.499999999999998 0.0 0.9999999999999188 0.11871586105806253 484.12605395409804 5.078125 29.0
0.6000000000000001 6.126207404692113 0.521777205819893 10.59999999999999 0.0 1.0 0.13364771857704513 472.069456973808 4.78125 28.0
0.7000000000000001 7.1767547795520885 0.6630224293667847 10.69999999999999 0.0 0.9999999999999201 0.14829104494223366 460.1696586736798 4.734375 27.0
0.8 8.23501154773983 0.8211129495912187 10.799999999999983 0.0 1.0 0.16640304457041724 448.33836696073473 4.671875 27.0
0.9 9.300093433416253 1.0000000000000013 10.899999999999983 0.0 1.0 -1.8205293729412534e-15 436.5480579026569 4.84375 28.0
1.0 10.39009343341625 0.9999999999999993 10.999999999999982 0.0 1.0 0.133602855365007 423.9390941506916 4.8125 27.0
1.1 11.480290680179346 1.1465263223798514 11.099999999999982 0.0 1.0 0.16030912712036544 411.5428267100386 5.34375 29.0
1.2000000000000002 12.576058245336945 1.3237082716539923 11.199999999999982 0.0 0.9999999999999584 0.1870673007864098 399.0192760284674 5.46875 29.0
1.3 13.676518588344258 1.5320038152170286 11.299999999999978 0.0 0.9999999999998841 0.21436647261594644 386.3681381996081 5.25 29.0
1.4000000000000001 14.780654424667219 1.7723869571953985 11.399999999999967 0.0 0.999999999999888 0.24246318200059708 373.58590118309314 5.125 29.0
1.5 15.887308881949643 2.0460946702342113 11.499999999999956 0.0 0.9999999999998478 0.2714460561942586 360.66706844394776 6.203125 35.0
1.6 16.995200689172687 2.354438218063654 11.599999999999941 0.0 1.0 0.30159967144721567 347.60454930467364 4.9375 28.0
1.7000000000000002 18.102841226016903 2.6990139588514257 11.69999999999994 0.0 0.9999999999999813 0.26017847745727 334.3896999409904 4.921875 28.0
1.8 19.233463799218804 3.0000000000000067 11.799999999999939 0.0 0.9999999999999976 0.08564555225783699 321.01272452489565 5.109375 29.0
1.9000000000000001 20.40913869919727 3.100938246272692 11.899999999999938 0.0 0.9999999999999902 1.4106034552357146e-05 307.48697540993516 5.453125 31.0
2.0 21.59913869907887 3.100955032453809 11.999999999999938 0.0 0.9999999999999961 -2.238206101956832e-06 293.84697451633866 4.828125 25.0
2.1 22.799138699075858 3.1009523466064866 12.099999999999937 0.0 0.9999999999999836 -2.4825176356260294e-06 280.0969745900486 4.421875 25.0
2.2 24.009138699072125 3.1009493427601473 12.199999999999935 0.0 1.0 1.4605422832014742e-05 266.23697454669633 4.25 24.0
2.3000000000000003 25.229138698941995 3.1009671613760017 12.299999999999935 0.0 1.0 2.1853164067427107e-05 252.3921043388302 6.25 34.0
2.4000000000000004 26.45913869864829 3.1009940407678025 12.399999999999935 0.0 0.9999999999999828 -0.0026639434304139837 238.18832070817183 6.53125 36.0
2.5 27.69913429876223 3.097690754821106 12.499999999999932 0.0 0.9999999999965455 -0.003880605777374505 223.99892916086964 4.921875 28.0
2.6 28.949124886835786 3.092840009774053 12.599999999999588 0.0 1.0 -0.00498385326060944 209.69944772071332 4.625 26.0
2.7 30.209109238428344 3.086560380662162 12.699999999999587 0.0 1.0 -0.0059967676680274945 195.28992496147015 4.84375 27.0
2.8000000000000003 31.47908640312047 3.0789445313698343 12.799999999999587 0.0 1.0 -0.007109984454527566 180.77037456282142 4.9375 28.0
2.9000000000000004 32.759054050054196 3.069843827944768 12.899999999999586 0.0 0.9999999999999766 -0.008252217316631477 166.14079511473744 4.46875 25.0
3.0 34.04901012638996 3.059198588429129 12.999999999999584 0.0 1.0 -0.009391560286592616 151.4011795907673 5.140625 29.0
3.1 35.348952795898306 3.0469897395313428 13.099999999999584 0.0 0.9999999999999937 -0.010583327166066575 136.55152050514945 4.765625 27.0
3.2 36.65887943211993 3.0331258397557184 13.199999999999584 0.0 0.9999999999999855 -0.011842052115502294 121.59180875504312 4.75 27.0
3.3000000000000003 37.978786878630615 3.017494696306045 13.299999999999581 0.0 0.9999999999999571 -0.013154286352947867 106.52199691637082 6.375 36.0
3.4000000000000004 39.30867181184892 3.0 13.399999999999578 0.0 1.0 1.4873563446375756e-14 91.34212810949853 5.640625 31.0
3.5 40.64867181184888 3.00000000000002 13.499999999999577 0.0 1.0 3.3583871739655784e-06 76.05211039530462 3.9375 22.0
3.6 41.99867181184122 3.000004533822705 13.599999999999577 0.0 0.9999999999999817 -1.6708879460846928e-06 60.652110342925276 4.859375 27.0
3.7 43.35867181183928 3.0000022614150983 13.699999999999575 0.0 0.9999999999999958 -1.668886630656604e-08 45.142110329200236 4.9375 27.0
3.8000000000000003 44.728671811839234 3.0000022385513514 13.799999999999574 0.0 1.0 2.3855114185112437e-07 29.52211035849043 5.203125 25.0
3.9000000000000004 46.10867181183915 3.000002567751927 13.899999999999574 0.0 1.0 -6.293050004237536e-07 13.79211031095953 5.140625 26.0
4.0 47.49867181183883 3.0000016930179765 13.999999999999574 0.0 1.0 -1.5358693927894405e-06 -2.0478896394815465 4.421875 25.0
4.1000000000000005 48.89867181183714 2.9999995428008264 14.099999999999573 0.0 0.9999999999999963 -1.9540919974621676e-06 -17.997889656351 4.4375 25.0
4.2 50.30867181183441 2.99999678753111 14.199999999999573 0.0 0.9999999999999921 1.4778123082299422e-06 -34.05788965653324 4.625 26.0
