t x y v psi beta j tsolve niter
0.0 0 0 10 0 0.0 579.0 0.0625 1.0
0.1 1.0 0.0 10.1 0.0 3.727267687652597e-16 584.8499999999999 0.15625 2.0
0.2 2.01 3.764540364529123e-16 10.2 0.0 2.0387146232678972e-15 590.76 0.140625 2.0
0.30000000000000004 3.03 2.4559429521861676e-15 10.299999999999999 0.0 0.0697813644742125 596.7302470477916 0.90625 20.0
0.4 4.057493256454211 0.07181648794755063 10.399999999999999 0.0 0.11854913343994684 602.7753726006684 0.140625 2.0
0.5 5.090193784839526 0.1948190028514754 10.499999999999998 0.0 0.15107305541277008 608.9092641784887 0.125 2.0
0.6000000000000001 6.128234445815808 0.35284300786312617 10.599999999999998 0.0 0.1632439913124875 615.1311054592247 0.125 2.0
0.7000000000000001 7.1741420244636975 0.5251141224671381 10.699999999999998 0.0 0.19056825941077768 621.4257751440534 0.109375 2.0
0.8 8.224771553089315 0.7277902029006972 10.799999999999997 0.0 0.21776783767944227 627.8121196308708 0.109375 2.0
0.9 9.279264266061292 0.9611249801821852 10.899999999999997 0.0 0.21073707475496337 634.2952334816467 0.125 2.0
1.0 10.34515019446613 1.189131970488519 10.999999999999996 0.0 0.17932492165632385 640.8299821168865 0.34375 7.0
1.1 11.427510954807348 1.3853338677106923 11.099999999999996 0.0 0.0053146123979218056 647.3849397384298 1.28125 27.0
1.2000000000000002 12.537495278811003 1.3912330597017446 11.199999999999996 0.0 0.13910801902016756 653.8956481392344 0.84375 17.0
1.3 13.646676159537776 1.5465320417659483 11.299999999999995 0.0 0.19225716797245831 660.5307443747666 0.15625 2.0
1.4000000000000001 14.75585641540499 1.7624467471343928 11.399999999999995 0.0 0.18663793474495394 667.2857707602973 0.3125 6.0
1.5 15.876058764801185 1.973980896640439 11.499999999999995 0.0 0.25979036200379607 674.0947758235802 0.125 2.0
1.6 16.987469193164124 2.2693905439543065 11.599999999999994 0.0 0.288505327541112 681.0764285587076 0.125 2.0
1.7000000000000002 18.099526636635183 2.5994333327266266 11.699999999999994 0.0 0.32045333381869867 688.1741426430403 0.140625 2.0
1.8 19.209965115393846 2.967979645816509 11.799999999999994 0.0 0.14592040861926575 695.4004227160706 1.609375 34.0
1.9000000000000001 20.377424659119207 3.1395553252252393 11.899999999999993 0.0 0.0646295626144058 702.4055132071587 0.109375 2.0
2.0 21.564940220770943 3.216410974561895 11.999999999999993 0.0 0.060099375225126886 709.4104189735142 0.125 2.0
2.1 22.762773712054628 3.2884868176657833 12.099999999999993 0.0 0.06597277251345589 716.4734225284125 0.125 2.0
2.2 23.970141460919955 3.3682559783725963 12.199999999999992 0.0 0.062060376481622756 723.5992157653507 0.125 2.0
2.3000000000000003 25.187792805782973 3.4439210453010074 12.299999999999992 0.0 0.06476184201402002 730.7833123389014 0.125 2.0
2.4000000000000004 26.415214338015794 3.523522441087953 12.399999999999991 0.0 0.06492516249540695 738.0287872180085 0.125 2.0
2.5 27.652601784359433 3.603973094479759 12.499999999999991 0.0 0.06660015453806836 745.3344687878969 0.140625 2.0
2.6 28.899830571049666 3.687161757476617 12.59999999999999 0.0 0.06882092458727707 752.7011038751152 0.140625 2.0
2.7 30.156847867195292 3.7738076875064617 12.69999999999999 0.0 0.07150145491697382 760.1290096001492 0.109375 2.0
2.8000000000000003 31.42360283918948 3.8645371806605673 12.79999999999999 0.0 -0.07257982411377269 767.618563161732 1.046875 18.0
2.9000000000000004 32.7002329071761 3.771716549804722 12.89999999999999 0.0 -0.09710886154847187 775.1688296530449 0.15625 2.0
3.0 33.984155251030685 3.6466429116911847 12.99999999999999 0.0 -0.11851246988512303 782.7953410789012 0.125 2.0
3.1 35.27503654778153 3.492937096255156 13.099999999999989 0.0 -0.11750334229713127 790.5000861870337 0.140625 2.0
3.2 36.57600334022497 3.339361691455326 13.199999999999989 0.0 -0.1307929558899662 798.2643371659094 0.140625 2.0
3.3000000000000003 37.88472894016318 3.1672068075095736 13.299999999999988 0.0 -0.13733742701759938 806.1020355360965 0.125 2.0
3.4000000000000004 39.20220569944612 2.9851216934850653 13.399999999999988 0.0 -0.14729932518941635 814.0072390410756 0.140625 2.0
3.5 40.52769491364917 2.78845358973824 13.499999999999988 0.0 -0.157598184638709 821.9843774215551 0.125 2.0
3.6 41.8609644829995 2.576575663930982 13.599999999999987 0.0 -0.1685658951435038 830.034845441604 0.140625 2.0
3.7 43.2016883578278 2.348410172531903 13.699999999999987 0.0 -0.1804070915017965 838.1606015762302 0.140625 2.0
3.8000000000000003 44.54945425772122 2.102590972540413 13.799999999999986 0.0 -0.19315887277984053 846.3641218064138 0.125 2.0
3.9000000000000004 45.90379006022494 1.83768620841451 13.899999999999986 0.0 -0.2069247336618818 854.6482416240357 0.125 2.0
4.0 47.264137688793426 1.5521090219165194 13.999999999999986 0.0 -0.19121022442620877 863.0162197087615 0.40625 7.0
4.1000000000000005 48.63862262492886 1.2860429392663977 14.099999999999985 0.0 -0.016677299226775796 871.4182671229985 2.03125 34.0
4.2 50.04842654619537 1.2625290373879863 14.199999999999985 0.0 -0.0037227402170150626 879.7294414457867 0.140625 2.0
