t x y v psi a beta j tsolve niter
0.0 0 0 10 0 1.0 -3.1988866123881543e-07 242.97750113877493 0.1875 6.0
0.1 0.9999999999999489 -3.1988866123881e-07 10.1 0.0 0.9999999999999925 -5.467029203756521e-06 238.91750110508016 0.25 6.0
0.2 2.0099999999848555 -5.841588157005391e-06 10.2 0.0 0.9999999999999977 -6.462240731232119e-05 234.8175010883085 0.203125 6.0
0.30000000000000004 3.029999997855067 -7.175644356969566e-05 10.299999999999999 0.0 0.9999999999999919 -2.999628497922131e-05 230.6775010193633 0.265625 9.0
0.4 4.059999997391682 -0.00010265261709366033 10.399999999999999 0.0 0.9999999999999937 1.837247764343856e-05 226.4975009576075 0.21875 7.0
0.5 5.099999997216156 -8.354524034555917e-05 10.499999999999998 0.0 1.0 0.06522372799752578 222.35126957540453 0.390625 13.0
0.6000000000000001 6.147767368162305 0.0683528221427596 10.599999999999998 0.0 1.0 0.1729598161730497 218.26038254147252 0.328125 12.0
0.7000000000000001 7.191951852152354 0.25077750083079736 10.699999999999998 0.0 0.9999999999999691 0.33063249042300275 214.14473489799698 0.484375 17.0
0.8 8.20399765636701 0.5981437199303408 10.799999999999994 0.0 1.0 0.381258767615921 209.96302951652734 0.1875 6.0
0.9 9.206450413442662 0.9999999999999996 10.899999999999993 0.0 0.9999999999999984 0.20672584241648823 205.6829025284624 0.328125 10.0
1.0 10.273242353375062 1.2237296513546263 10.999999999999993 0.0 1.0 0.03219291721705524 201.28625260499973 0.28125 10.0
1.1 11.372672391447141 1.2591357438363657 11.099999999999993 0.0 1.0 3.167413457672125e-05 196.82681180077344 0.3125 10.0
1.2000000000000002 12.482672390890336 1.25917090212574 11.199999999999992 0.0 0.9999999999999909 3.929202924760461e-05 192.32681150639627 0.3125 10.0
1.3 13.602672390025772 1.259214909198486 11.299999999999992 0.0 1.0 4.50037154331348e-05 187.78681138438114 0.296875 10.0
1.4000000000000001 14.732672388881458 1.2592657633969084 11.399999999999991 0.0 0.9999999999999994 0.057090315965727285 183.38020657615363 0.328125 11.0
1.5 15.870815090041237 1.3243133751648875 11.499999999999991 0.0 0.017994188824382938 0.231623241165145 180.09158453438664 0.203125 7.0
1.6 16.9901043974316 1.5883047507088612 11.50179941888243 0.0 -0.9999999997998761 0.4061561662454508 176.9340568007246 0.078125 1.0
1.7000000000000002 18.046712866921997 2.0427191441023838 11.401799418902442 0.0 0.002712640165147836 0.5806890914272543 171.81654241098718 0.078125 1.0
1.8 19.000000000141366 2.6682220949565227 11.402070682918957 0.0 0.9999999999999867 0.40615616622782175 166.4800712437626 0.46875 17.0
1.9000000000000001 20.047446926890352 3.1186963941422876 11.502070682918955 0.0 1.0 0.23162324102838874 161.98296932265433 0.1875 6.0
2.0 21.16693777286032 3.382735303657694 11.602070682918955 0.0 1.0 0.057090315828955726 157.3542110855259 0.15625 6.0
2.1 22.32525462077324 3.4489359166121782 11.702070682918954 0.0 0.9999999999999899 0.00017970953888518047 152.6552403665126 0.28125 9.0
2.2 23.495461670168915 3.4491462139836893 11.802070682918954 0.0 0.9999999999999949 -0.00015393490064983612 147.91441209572116 0.265625 9.0
2.3000000000000003 24.675668724477745 3.448964538926603 11.902070682918954 0.0 1.0 0.0001521816133006366 143.13358387938592 0.265625 9.0
2.4000000000000004 25.865875778987494 3.4491456665577185 12.002070682918953 0.0 0.999999999999993 -0.00012805868751383486 138.31275560774216 0.28125 9.0
2.5 27.066082837438273 3.448991969616228 12.102070682918953 0.0 0.9999999999999926 0.00013480948314213256 133.4519273935275 0.25 9.0
2.6 28.27628989473326 3.4491551170051054 12.202070682918952 0.0 0.9999999999999949 -0.0001061118904356502 128.55109909315374 0.25 9.0
2.7 29.496496956155553 3.449025638526609 12.302070682918952 0.0 0.9999999999999946 0.00011876852158692572 123.61027087918379 0.296875 9.0
2.8000000000000003 30.72670401577082 3.4491717484010125 12.402070682918952 0.0 1.0 -8.80962162972414e-05 118.6294425947886 0.28125 9.0
2.9000000000000004 31.966911079250128 3.4490624908510124 12.502070682918951 0.0 0.9999999999999906 0.00010730469802992167 113.60861438242185 0.25 9.0
3.0 33.2171181403444 3.4491966439426927 12.602070682918951 0.0 0.9999999999999972 -6.711826729312225e-05 108.5477860782259 0.265625 9.0
3.1 34.47732520579776 3.449112061027902 12.70207068291895 0.0 1.0 -0.01306730667308847 103.45182097382602 0.40625 14.0
3.2 35.747423828844035 3.432514348093323 12.80207068291895 0.0 0.999999999999995 -0.061815541260396206 98.3467449821379 0.5 18.0
3.3000000000000003 37.025185737146145 3.3534280446224765 12.90207068291895 0.0 0.9999999999999907 -0.10992970136031154 93.1940288626978 0.3125 11.0
3.4000000000000004 38.30760487400306 3.2118814569082823 13.00207068291895 0.0 0.9999999999999979 -0.16368979418253815 87.99824819623285 0.296875 10.0
3.5 39.590431701230585 3.0 13.10207068291895 0.0 1.0 9.401585541930853e-17 82.75453213522876 0.296875 10.0
3.6 40.90063876952248 3.0 13.202070682918949 0.0 1.0 -3.143893382024832e-05 77.45370380479768 0.265625 10.0
3.7 42.220845837161924 2.9999584940973576 13.302070682918949 0.0 0.9999999999999977 -3.070652741047978e-05 72.11287552416135 0.3125 10.0
3.8000000000000003 43.5510529048267 2.99991764805756 13.402070682918948 0.0 0.9999999999999983 -3.0415240597813522e-05 66.73204723301235 0.265625 10.0
3.9000000000000004 44.89125997249869 2.9998768853371334 13.502070682918948 0.0 0.9999999999999992 -2.9607572339636598e-05 61.3112189552977 0.3125 10.0
4.0 46.24146704019878 2.999836908983691 13.602070682918947 0.0 1.0 -2.974764718046037e-05 55.85039067929451 0.296875 10.0
4.1000000000000005 47.60167410788883 2.9997964460237374 13.702070682918947 0.0 0.9999999999999918 -2.9571684737027203e-05 50.34956240680585 0.28125 10.0
4.2 48.971881175581615 2.9997559266922953 13.802070682918947 0.0 1.0 -2.9963316841732712e-05 44.80873414167809 0.296875 10.0
4.3 50.35208824325393 2.9997145711106072 13.902070682918946 0.0 1.0 -3.0464202986011312e-05 39.227905871724815 0.3125 10.0
