t x y v psi beta j tsolve niter
0.0 0 0 10 0 0.0 672.0 0.09375 1.0
0.1 1.0 0.0 10.1 0.0 1.7080027651438884e-16 678.79 0.234375 2.0
0.2 2.01 1.7250827927953272e-16 10.2 0.0 0.015946123654302435 685.6502361105734 1.171875 20.0
0.30000000000000004 3.029870320529535 0.016264356826589017 10.299999999999999 0.0 0.060462288448786504 692.5811888316259 0.140625 2.0
0.4 4.057988214513336 0.07850257716035128 10.399999999999999 0.0 0.11753009778162538 699.5944549127254 0.140625 2.0
0.5 5.090813550630253 0.20045266971864695 10.499999999999998 0.0 0.1443041291262412 706.7147764616341 0.15625 2.0
0.6000000000000001 6.1299000757085444 0.3514466874833273 10.599999999999998 0.0 0.15083973923176108 713.931271978763 0.171875 2.0
0.7000000000000001 7.177864030390894 0.5107311804088157 10.699999999999998 0.0 0.19435939450160755 721.2256833570694 0.140625 2.0
0.8 8.227717638271264 0.7173888732745066 10.799999999999997 0.0 0.22608890138039467 728.6468646482681 0.171875 2.0
0.9 9.280232273723385 0.9594899723201094 10.899999999999997 0.0 0.22421193963724811 736.1893710015742 0.125 2.0
1.0 10.342949165669665 1.2018384973249825 10.999999999999996 0.0 0.19523312635994086 743.8004489095939 0.453125 7.0
1.1 11.422051883554145 1.415233258868769 11.099999999999996 0.0 0.2801823391709225 751.437016622798 0.15625 2.0
1.2000000000000002 12.488767468935206 1.7221825379119653 11.199999999999996 0.0 0.18037129919799483 759.2998402432377 0.75 12.0
1.3 13.590597878542127 1.9231047827367824 11.299999999999995 0.0 0.2445116107392721 767.0573230710901 0.203125 2.0
1.4000000000000001 14.68698678696595 2.1966579978252128 11.399999999999995 0.0 0.13034071238551864 774.9914673010633 1.8125 29.0
1.5 15.817316928719615 2.344826046483273 11.499999999999995 0.0 0.1629209365318124 782.8292289341643 0.1875 2.0
1.6 16.952088300075992 2.531357370260183 11.599999999999994 0.0 0.18407986355338696 790.775871438504 0.15625 2.0
1.7000000000000002 18.09249020495633 2.7436861138284856 11.699999999999994 0.0 0.2050511089372114 798.8230597975705 0.15625 2.0
1.8 19.237979382549664 2.98191823596265 11.799999999999994 0.0 0.16143205188976392 806.9745147977319 0.15625 2.0
1.9000000000000001 20.402637163235855 3.171581764051508 11.899999999999993 0.0 0.15446577998205557 815.1318989633636 0.171875 2.0
2.0 21.578468859878512 3.3546659555330587 11.999999999999993 0.0 0.15599611305149763 823.3510803873526 0.171875 2.0
2.1 22.763897572592555 3.5411029879947544 12.099999999999993 0.0 0.15434903644986275 831.6430782009904 0.15625 2.0
2.2 23.959512871462586 3.727124645626122 12.199999999999992 0.0 0.15292084969505493 840.0037728952885 0.1875 2.0
2.3000000000000003 25.165275928295912 3.912961807614649 12.299999999999992 0.0 0.1521389000026378 848.4334374972054 0.171875 2.0
2.4000000000000004 26.381068423628992 4.099371593548119 12.399999999999991 0.0 0.15231653566536 856.9329008635831 0.140625 2.0
2.5 27.606712009219002 4.28751462717431 12.499999999999991 0.0 0.1535446841230945 865.5034114608932 0.140625 2.0
2.6 28.842005954504 4.478692211483309 12.59999999999999 0.0 0.15560026102657354 874.1463741215648 0.1875 2.0
2.7 30.08678349688086 4.673958363169216 12.69999999999999 0.0 0.15836389377111593 882.8629563070297 0.171875 2.0
2.8000000000000003 31.34089150865389 4.874240900617422 12.79999999999999 0.0 0.10007687665276421 873.9834863287476 0.09375 1.0
2.9000000000000004 32.61448701262685 5.002125584062487 12.89999999999999 0.0 0.06549274697342977 865.0989151043453 0.078125 1.0
3.0 33.90172140294356 5.086550843232821 12.99999999999999 0.0 0.0454360103233743 856.2144011407563 0.09375 1.0
3.1 35.200379753607095 5.145597335523782 13.099999999999989 0.0 0.21996893552280727 847.3299094258565 0.109375 1.0
3.2 36.47881429235113 5.431438427997074 13.199999999999989 0.0 0.39450186072224025 838.4449544919407 0.125 1.0
3.3000000000000003 37.69742263439364 5.938778263516033 13.299999999999988 0.0 0.5690347859216732 829.5589271041698 0.109375 1.0
3.4000000000000004 38.817843154060334 6.6554077766605975 13.399999999999988 0.0 0.7435677111211062 820.6712180277041 0.109375 1.0
3.5 39.80416114143752 7.562478241275236 13.499999999999988 0.0 0.7435677111211062 811.7812180277042 0.09375 1.0
3.6 40.79783971081005 8.476317888461626 13.599999999999987 0.0 0.7435677111211062 802.8912180277042 0.125 1.0
3.7 41.79887886217794 9.396926718219767 13.699999999999987 0.0 0.7435677111211062 794.0012180277042 0.109375 1.0
3.8000000000000003 42.807278595541185 10.324304730549658 13.799999999999986 0.0 0.7435677111211062 785.1112180277042 0.09375 1.0
3.9000000000000004 43.823038910899776 11.2584519254513 13.899999999999986 0.0 0.7435677111211062 776.2212180277043 0.125 1.0
4.0 44.846159808253724 12.199368302924693 13.999999999999986 0.0 0.7435677111211062 767.3312180277043 0.109375 1.0
4.1000000000000005 45.87664128760302 13.147053862969837 14.099999999999985 0.0 0.7435677111211062 758.4412180277043 0.09375 1.0
4.2 46.91448334894767 14.101508605586734 14.199999999999985 0.0 0.7435677111211062 749.5512180277044 0.125 1.0
4.3 47.959685992287675 15.06273253077538 14.299999999999985 0.0 0.7435677111211062 740.6612180277043 0.109375 1.0
4.4 49.01224921762303 16.030725638535777 14.399999999999984 0.0 0.7435677111211062 731.7712180277044 0.109375 1.0
4.5 50.072173024953734 17.005487928867925 14.499999999999984 0.0 0.7435677111211062 722.8812180277044 0.09375 1.0
