t x y v psi a beta j tsolve niter
3.0 33.65384977691154 3.719881471088142 12.999999999999842 0.0 0.9999999999998526 -5.728433970846722e-05 94.13845831500407 0.15625 6.0
3.1 34.953849774778554 3.7198070014465614 13.099999999999827 0.0 1.0 -8.546204528734244e-05 90.20845444052466 0.140625 9.0
3.2 36.26384976999457 3.7196950461673715 13.199999999999827 0.0 1.0 -0.04410551698698535 86.27053470999402 0.265625 14.0
3.3000000000000003 37.582566082335966 3.6614946375376722 13.299999999999827 0.0 1.0 -0.17221116724125995 82.37535759507807 0.15625 8.0
3.4000000000000004 38.8928930779207 3.433584206355064 13.399999999999826 0.0 1.0 -0.329500355644817 78.46299786491596 0.265625 14.0
3.5 40.16080661440471 3.000000000000001 13.499999999999826 0.0 0.9999999999998733 -0.15496743044538303 74.50017971028137 0.140625 6.0
3.6 41.49462896816543 2.791630307846434 13.599999999999813 0.0 1.0 4.820499925880671e-05 70.43611411427821 0.15625 9.0
3.7 42.85462896658528 2.7916958666454006 13.699999999999813 0.0 1.0 5.152584054802974e-06 66.32611868594793 0.125 6.0
3.8000000000000003 44.224628966567074 2.7917029256855557 13.799999999999812 0.0 0.9999999999996572 6.982243616060214e-05 62.186115367934946 0.1875 9.0
3.9000000000000004 45.60462896320319 2.791799280647379 13.899999999999778 0.0 1.0 5.492138689590907e-05 58.01612095551431 0.109375 6.0
4.0 46.9946289611068 2.7918756213751257 13.999999999999778 0.0 0.9999999999999382 9.290351936934518e-05 53.816117581686015 0.1875 9.0
4.1000000000000005 48.39462895506503 2.7920056863020557 14.099999999999772 0.0 0.9999999999999513 9.387469550772405e-05 49.58612325815293 0.125 6.0
4.2 49.804628948852226 2.792138049622527 14.199999999999767 0.0 0.9999999999999925 0.00010091744269758917 45.32611955641802 0.203125 9.0
4.3 51.224628941621326 2.7922813523909142 14.299999999999766 0.0 1.0 5.116410700821483e-05 41.03611557536718 0.171875 9.0
