t x y v psi a beta j tsolve niter
0.0 0 0 10 0 1.0 0.01904273940025619 462.28769122122276 3.3125 27.0
0.1 0.9998186925170658 0.019041588522628633 10.1 0.0 1.0 0.04412702133252699 453.0405249561937 1.984375 16.0
0.2 2.008835519092484 0.06359541762487705 10.2 0.0 0.9999999999999999 0.06761472519829437 443.67478988081496 3.109375 24.0
0.30000000000000004 3.0265048142032516 0.13250989933049417 10.299999999999999 0.0 0.9999999999999993 0.08725945925207196 434.20512727404514 2.046875 17.0
0.4 4.052585981906011 0.22227312835965451 10.399999999999999 0.0 0.9999999999999998 0.10664756177458733 424.64004187525404 2.0625 17.0
0.5 5.0866772601643 0.33297646268224224 10.499999999999998 0.0 1.0 0.1266003835485092 414.97996319808937 2.1875 18.0
0.6000000000000001 6.1282739729299 0.4655520560465396 10.599999999999998 0.0 1.0 0.14746303338004155 405.2235679833631 2.0625 16.0
0.7000000000000001 7.176769808958031 0.621296981587213 10.699999999999998 0.0 1.0 0.16950024897603488 395.3686058346066 2.015625 16.0
0.8 8.23143584534262 0.8017950472190072 10.799999999999997 0.0 0.9999999999999999 0.18456923752908758 385.412050517156 1.75 14.0
0.9 9.293092473774376 1.0000000000000002 10.899999999999997 0.0 0.9999999999999988 0.010036312329654691 375.6175696943984 2.890625 23.0
1.0 10.383037577712152 1.0109393967873652 10.999999999999996 0.0 0.9999999999999994 3.865299791730887e-06 365.9027999925194 1.421875 11.0
1.1 11.483037577703934 1.0109436486171361 11.099999999999996 0.0 1.0 1.0166334108470122e-05 356.25854893412424 1.5625 12.0
1.2000000000000002 12.593037577646571 1.0109549332479963 11.199999999999996 0.0 1.0 -5.428509169806355e-05 346.57805139996543 4.453125 35.0
1.3 13.713037575996323 1.0108941339453243 11.299999999999995 0.0 1.0 0.17447864010773526 336.3267880741074 3.125 24.0
1.4000000000000001 14.825880987213615 1.207056164191394 11.399999999999995 0.0 0.9999999999999994 0.34901156530716837 326.2073056928332 2.046875 16.0
1.5 15.897151739249244 1.5969009741260884 11.499999999999995 0.0 1.0 0.4119119154835097 315.9768411530433 2.296875 18.0
