t x y v psi a beta j tsolve niter
0.0 0 0 10 0 1.0 0.05846947847749312 581.2140928662035 5.609375 27.0
0.1 0.9982911469616428 0.05843616943304772 10.1 0.0 0.9999999999999992 0.06961283867608085 568.6157962946239 6.359375 23.0
0.2 2.0058449316627662 0.1286883646616838 10.2 0.0 1.0 0.08081031190046437 555.8941696311524 4.96875 19.0
0.30000000000000004 3.022516287356855 0.21102520034986888 10.299999999999999 0.0 0.9999999999999997 0.09261363063490433 543.0492521514665 2.8125 18.0
0.4 4.048102142266936 0.3062809309300205 10.399999999999999 0.0 0.9999999999999999 0.10483547115743282 530.0804964357717 3.84375 17.0
0.5 5.082392327080819 0.41511021741883025 10.499999999999998 0.0 1.0 0.11742908123097158 516.9870698786934 3.796875 17.0
0.6000000000000001 6.1251611081540815 0.538127570743397 10.599999999999998 0.0 0.9999999999999998 0.12907601852386735 504.0434566337896 5.8125 25.0
0.7000000000000001 7.176343233127929 0.6745685474896349 10.699999999999998 0.0 0.9999999999999997 0.14315651791221526 491.16063583409317 2.640625 12.0
0.8 8.235397768222779 0.8272233597132658 10.799999999999997 0.0 1.0 0.16066874133919062 478.3121708002252 3.046875 14.0
0.9 9.301487929780997 0.9999999999999996 10.899999999999997 0.0 0.9999999999999999 3.8087253194316184e-05 465.38793120685693 9.03125 38.0
1.0 10.391487928990399 1.0000415151059714 10.999999999999996 0.0 0.9999999999999921 0.14491041001778485 451.14524398227786 7.453125 31.0
1.1 11.479958660663469 1.1588856723516592 11.099999999999996 0.0 0.9999999999999983 0.1680907240611106 437.5294676418218 5.953125 21.0
1.2000000000000002 12.57431430524455 1.344588992659949 11.199999999999996 0.0 0.9999999999999983 0.1915856779599451 423.77803590300493 4.828125 21.0
1.3 13.67382226029212 1.5578546879489787 11.299999999999995 0.0 1.0 0.21564270925078113 409.8889221223644 4.28125 20.0
1.4000000000000001 14.77765041172914 1.7996467723833747 11.399999999999995 0.0 1.0 0.24039333695368875 395.8583113139051 4.703125 20.0
1.5 15.884869030565124 2.071063297493641 11.499999999999995 0.0 0.9999999999999986 0.2659343549539146 381.68103452000855 4.5 20.0
1.6 16.994443498501187 2.3732958240429856 11.599999999999994 0.0 1.0 0.29240363961160165 367.35071391804524 5.65625 19.0
1.7000000000000002 18.105205885576577 2.7076712409901322 11.699999999999994 0.0 1.0 0.25252909831846104 352.85979187194084 4.921875 17.0
1.8 19.238097714771115 3.000000000000001 11.799999999999994 0.0 0.9999999999999979 0.07799617311902796 338.199849972424 4.953125 18.0
1.9000000000000001 20.41451032616946 3.091942197836072 11.899999999999993 0.0 1.0 0.00013479009037157614 323.38337774122533 4.609375 17.0
2.0 21.604510315359278 3.0921025980431285 11.999999999999993 0.0 0.9999999999999991 1.212094274881384e-05 308.443376467803 4.8125 16.0
2.1 22.804510315271127 3.0921171431744265 12.099999999999993 0.0 0.9999999999999989 -2.572239249492802e-05 293.38337642737037 3.984375 17.0
2.2 24.014510314870833 3.092086019079511 12.199999999999992 0.0 0.9999999999999991 -4.445967120783274e-05 278.2034234026478 5.734375 24.0
2.3000000000000003 25.23451031366507 3.0920317782806555 12.299999999999992 0.0 0.9999999999999986 -0.00213809272152759 262.90447285615136 5.4375 22.0
2.4000000000000004 26.46450750223024 3.0894019262368797 12.399999999999991 0.0 1.0 -0.003082206888495441 247.4849460675843 4.796875 19.0
2.5 27.704501612235333 3.0855799957465417 12.499999999999991 0.0 0.9999999999999981 -0.003931635322574276 231.94534411287006 4.015625 18.0
2.6 28.954491951150082 3.0806654642546185 12.59999999999999 0.0 1.0 -0.004742929974919174 216.28571122859347 4.546875 20.0
2.7 30.21447777908426 3.0746893948919425 12.69999999999999 0.0 1.0 -0.005562134733384077 200.5060563499341 4.46875 20.0
2.8000000000000003 31.48445813392223 3.067625520203595 12.79999999999999 0.0 1.0 -0.006377659917704346 184.60638193315737 4.21875 19.0
2.9000000000000004 32.76443210230101 3.059462170849284 12.89999999999999 0.0 1.0 -0.007232646837337798 168.58668440286743 4.390625 20.0
3.0 34.054398361736816 3.0501321377737884 12.99999999999999 0.0 1.0 -0.00810895698735224 152.4469599554754 4.5625 21.0
3.1 35.35435562110179 3.0395906092178073 13.099999999999989 0.0 1.0 -0.009024925160365503 136.18720118201153 4.390625 20.0
3.2 36.664302272189325 3.027768117748145 13.199999999999989 0.0 0.9999999999999982 -0.009978761237863336 119.80739960676789 4.203125 19.0
3.3000000000000003 37.98423655278861 3.0145963715142936 13.299999999999988 0.0 0.9999999999999987 -0.01097493574335257 103.30754415541796 4.15625 19.0
3.4000000000000004 39.3141564548649 3.0 13.399999999999988 0.0 1.0 -8.88344125013373e-05 86.68762409815739 3.984375 18.0
3.5 40.654156449577556 2.999880961887405 13.499999999999988 0.0 1.0 -0.0001722122034073888 69.9476248312402 3.953125 18.0
3.6 42.00415642955905 2.999648475413954 13.599999999999987 0.0 1.0 -0.0001736846416365604 53.08762538150001 3.671875 17.0
3.7 43.36415640904593 2.999412264302516 13.699999999999987 0.0 1.0 -0.00017130512572339842 36.10762557572333 3.546875 16.0
3.8000000000000003 44.7341563889443 2.9991775762814226 13.799999999999986 0.0 0.9999999999999993 4.107346660387653e-05 19.00762384192295 3.953125 18.0
3.9000000000000004 46.11415638778025 2.99923425766532 13.899999999999986 0.0 1.0 -5.020091878565592e-05 1.7876241268759685 3.75 17.0
4.0 47.504156386028754 2.9991644783882374 13.999999999999986 0.0 1.0 -2.5351095549967632e-05 -15.552376184962071 3.53125 16.0
4.1000000000000005 48.90415638557888 2.9991289868544713 14.099999999999985 0.0 0.9999999999999991 -7.460734985097889e-05 -33.01237599006525 3.25 14.0
4.2 50.31415638165467 2.999023790491279 14.199999999999985 0.0 1.0 -6.446946349518664e-05 -50.59237592211461 3.5 16.0
